"정류장_ID","정류장_명칭","정류장_유형","정류장_번호","위도","경도","버스도착정보안내기_설치_여부"
"121000142","반포미도아파트앞","일반차로","22218","37.5017017153","127.0115829859","설치   "
"121000144","고속터미널호남선","일반차로","22220","37.5053517067","127.0030788422","설치   "
"121000145","삼호아파트","일반차로","22221","37.4966340000","126.9878060000","설치   "
"121000146","방배사이길","일반차로","22222","37.4933287858","126.9902779847","설치   "
"121000147","방배동삼호아파트","일반차로","22223","37.4965316814","126.9882533589","설치   "
"121000148","가야메디컬센터","일반차로","22224","37.4933918770","126.9898749163","설치   "
"121000149","이수교","일반차로","22225","37.4969770000","126.9834120000","설치   "
"121000152","한국제약바이오협회","가로변전일","22228","37.4823078119","127.0016995144","설치   "
"121000153","방배역.방배서리풀이편한세상","일반차로","22229","37.4835892379","126.9964723757","설치   "
"121000154","내방역2번출구","일반차로","22230","37.4867753694","126.9943843705","설치   "
"121000155","내방역","일반차로","22231","37.4866230686","126.9940948938","설치   "
"121000156","방배1동주민센터.방배아크로타워","일반차로","22232","37.4834494617","126.9961463518","설치   "
"121000157","지하철2호선방배역","가로변시간","22233","37.4813502380","126.9967155632","설치   "
"121000158","서울교통공사사당별관","일반차로","22234","37.4767111473","126.9861651981","설치   "
"121000159","종로교회","일반차로","22235","37.4786416232","126.9890955981","설치   "
"121000160","대우효령아파트","일반차로","22236","37.4802035565","126.9933660869","미설치  "
"121000161","이수중학교","일반차로","22237","37.4809100052","126.9930505516","미설치  "
"121000162","방배브라운가아파트","일반차로","22238","37.4840628359","126.9910193885","설치   "
"121000165","사당역","일반차로","22241","37.4790017977","126.9820916177","설치   "
"121000166","사당역3번출구","가로변시간","22242","37.4750794918","126.9820179252","설치   "
"121000168","경남임광아파트","일반차로","22244","37.4772016189","127.0006312978","설치   "
"121000169","방배그랑자이아파트","일반차로","22245","37.4772529436","127.0002798120","미설치  "
"121000170","서울지방법무사회","일반차로","22246","37.4800397349","126.9987550840","설치   "
"121000171","현대멤피스2차아파트","일반차로","22247","37.4798144548","126.9984452730","미설치  "
"121000172","한국제약바이오협회","가로변시간","22248","37.4822690000","127.0026890000","설치   "
"121000173","방배역.백석예술대학교","가로변시간","22249","37.4810371386","126.9967608013","설치   "
"121000174","방배동대우효령아파트앞","일반차로","22250","37.4801667639","126.9940942526","설치   "
"121000175","종로교회앞","일반차로","22251","37.4780946163","126.9887157676","설치   "
"121000176","서울교통공사","일반차로","22252","37.4763264038","126.9864140138","설치   "
"121000177","방배동래미안아트힐.국립국악원","일반차로","22253","37.4775028061","127.0063000295","설치   "
"121000178","방배그랑자이아파트","일반차로","22254","37.4748187293","127.0008920712","설치   "
"121000179","성뒤마을.교육연수원","일반차로","22255","37.4737471951","126.9946329510","설치   "
"121000181","대항병원","일반차로","22257","37.4756416406","126.9871072248","설치   "
"121000182","대항병원","일반차로","22258","37.4753865896","126.9867646835","설치   "
"121000183","방배동래미안타워.동덕여중고","일반차로","22259","37.4742876115","126.9906564963","설치   "
"121000184","성뒤마을.교육연수원","일반차로","22260","37.4733920819","126.9971426734","설치   "
"121000185","방배그랑자이아파트","일반차로","22261","37.4747736656","127.0016642941","설치   "
"121000186","방배동래미안아트힐.국립국악원","일반차로","22262","37.4772752708","127.0068455026","설치   "
"121000187","뒷벌어린이공원.래미안원페를라","일반차로","22263","37.4902380000","126.9871530000","설치   "
"121000188","방배동고개","일반차로","22264","37.4867535988","126.9893092646","미설치  "
"121000192","방배열린문화센터(방배4동주민센터)","일반차로","22268","37.4905049074","126.9920624118","미설치  "
"121000193","방배열린문화센터(방배4동주민센터)","일반차로","22269","37.4906184149","126.9916055270","설치   "
"121000194","양재역.양재1동민원분소","가로변시간","22270","37.4847691250","127.0374188123","설치   "
"121000195","양재노인종합복지관","일반차로","22271","37.4833239776","127.0421051056","설치   "
"121000196","블랙야크양재사옥","일반차로","22272","37.4801407005","127.0411738713","설치   "
"121000197","현대빌라.에코나우","일반차로","22273","37.4761397871","127.0356382501","설치   "
"121000198","현대빌라.에코나우","일반차로","22274","37.4763036239","127.0360924585","설치   "
"121000199","우성아파트.양재초등학교","일반차로","22275","37.4745861729","127.0318295981","설치   "
"121000200","우성아파트.양재초등학교","일반차로","22276","37.4746647587","127.0327538269","설치   "
"121000201","코오롱아파트.양재1동주민센터","일반차로","22277","37.4723552457","127.0281898414","설치   "
"121000202","우면코오롱아파트","일반차로","22278","37.4720372808","127.0280952447","설치   "
"121000203","우면주공아파트.우면한라아파트","일반차로","22279","37.4707123000","127.0256888887","설치   "
"121000204","우면주공아파트.양재1동주민센터","일반차로","22280","37.4707830522","127.0261417924","설치   "
"121000205","서울AI허브.한국교원단체총연합회","일반차로","22281","37.4670266951","127.0276019229","설치   "
"121000206","서울AI허브.한국교원단체총연합회","일반차로","22282","37.4669159933","127.0278540505","설치   "
"121000207","네이처힐3.4단지","일반차로","22283","37.4653477001","127.0261568554","설치   "
"121000208","성촌마을입구","일반차로","22284","37.4653569682","127.0249643139","미설치  "
"121000209","송동마을.서초힐스아파트","일반차로","22285","37.4590299690","127.0179066267","설치   "
"121000210","송동마을.서초힐스아파트","일반차로","22286","37.4585028300","127.0178420688","설치   "
"121000211","식유촌우면성당.서초호반써밋","일반차로","22287","37.4575011395","127.0127195120","설치   "
"121000212","식유촌우면성당.서초호반써밋","일반차로","22288","37.4572390563","127.0142946658","설치   "
"121000213","양재역10번출구","일반차로","22289","37.4836855552","127.0347109627","설치   "
"121000214","양재역","일반차로","22290","37.4834352902","127.0355022994","설치   "
"121000215","말죽거리공원사거리","일반차로","22291","37.4789316238","127.0383011771","설치   "
"121000216","말죽거리공원사거리","일반차로","22292","37.4795644870","127.0385954530","설치   "
"121000217","양재2동주민센터.양재꽃시장","가로변시간","22293","37.4695857229","127.0394643327","설치   "
"121000218","매헌시민의숲","가로변시간","22294","37.4731350000","127.0383530000","설치   "
"121000219","언남고교","가로변전일","22295","37.4732795382","127.0389281035","설치   "
"121000220","매헌시민의숲.양재꽃시장","가로변시간","22296","37.4708670000","127.0383600000","설치   "
"121000221","매헌시민의숲.양재꽃시장","가로변전일","22297","37.4712550000","127.0390430000","설치   "
"121000222","AT센터.양재꽃시장","가로변시간","22298","37.4687070000","127.0396550000","설치   "
"121000223","양곡도매시장","일반차로","22299","37.4603469913","127.0351946776","설치   "
"121000224","양곡도매시장","일반차로","22300","37.4600226101","127.0352510403","설치   "
"121000225","하나로마트.코트라","일반차로","22301","37.4638411943","127.0444478156","설치   "
"121000226","코트라","일반차로","22302","37.4648670188","127.0442708153","설치   "
"121000227","구룡사앞","일반차로","22303","37.4702100000","127.0488480000","설치   "
"121000228","구룡사","일반차로","22304","37.4740220000","127.0481320000","설치   "
"121000229","구룡사입구","일반차로","22305","37.4721030000","127.0502370000","설치   "
"121000230","동원산업앞","일반차로","22306","37.4766473684","127.0453961106","설치   "
"121000231","언남고.포이성당앞","일반차로","22307","37.4720326359","127.0458263366","설치   "
"121000232","양재119안전센터앞","일반차로","22308","37.4694948049","127.0412468009","미설치  "
"121000233","양재119안전센터앞","일반차로","22309","37.4700464462","127.0418942836","설치   "
"121000234","꽃마을","일반차로","22310","37.4606337119","127.0463678573","미설치  "
"121000235","꽃마을","일반차로","22311","37.4604305782","127.0465822876","설치   "
"121000236","개나리골입구","일반차로","22312","37.4574411837","127.0476271592","미설치  "
"121000237","개나리골입구","일반차로","22313","37.4572835336","127.0480329114","미설치  "
"121000238","새원마을","일반차로","22314","37.4542914263","127.0507075609","설치   "
"121000239","새원마을","일반차로","22315","37.4544761173","127.0507924603","설치   "
"121000240","본마을","일반차로","22316","37.4532630544","127.0511849880","설치   "
"121000241","본마을","일반차로","22317","37.4534550903","127.0513419343","설치   "
"121000242","청계산.원터골","일반차로","22318","37.4444526002","127.0577012426","미설치  "
